Left_pocket,,,,,
time_stamp,Ax,Ay,Az,,
1.39E+12,1.1986,-1.2939,2.7513,3.268098967,jogging
1.39E+12,1.362,1.2258,2.6696,3.237961365,jogging
1.39E+12,6.1292,5.5843,1.0079,8.352685888,jogging
1.39E+12,4.3858,5.8295,1.58,7.464228821,jogging
1.39E+12,1.6072,3.1872,2.261,4.225335097,jogging
1.39E+12,1.3348,-1.6481,2.2065,3.060484749,jogging
1.39E+12,3.514,-6.2517,-4.8761,8.672271911,jogging
1.39E+12,6.9328,-4.3858,-6.8647,10.69687167,jogging
1.39E+12,4.0589,1.5936,0.58567,4.399686298,jogging
1.39E+12,0.8036,-2.942,5.9657,6.700053242,jogging
1.39E+12,0.39499,-12.068,-4.0589,12.73841867,jogging
1.39E+12,-4.127,-15.636,9.2482,18.62916606,jogging
1.39E+12,-5.203,-12.422,3.1327,13.82718707,jogging
1.39E+12,-5.6661,-11.891,4.9306,14.0645436,jogging
1.39E+12,0.61292,-14.342,2.9284,14.65073928,jogging
1.39E+12,-0.25879,-16.181,2.2882,16.34403844,jogging
1.39E+12,-4.5356,-18.932,1.0624,19.49669165,jogging
1.39E+12,-9.1256,-19.559,-3.7728,21.9103874,jogging
1.39E+12,-9.2755,-19.586,-5.2575,22.29994624,jogging
1.39E+12,0.72188,-18.02,-9.7794,20.51531562,jogging
1.39E+12,5.5026,-13.184,-8.7715,16.76411868,jogging
1.39E+12,-0.89894,-11.918,-5.8295,13.29773993,jogging
1.39E+12,-1.9477,-8.9894,-0.8717,9.23919415,jogging
1.39E+12,-0.7355,-0.38137,-2.3427,2.484883622,jogging
1.39E+12,-4.0044,-2.4789,-9.5206,10.62176958,jogging
1.39E+12,-6.1292,-2.438,-5.8023,8.785079506,jogging
1.39E+12,-5.8976,-1.9886,-5.0395,8.008294199,jogging
1.39E+12,-0.054481,-2.3836,0.40861,2.418983107,jogging
1.39E+12,0.83084,-5.9793,1.076,6.131892008,jogging
1.39E+12,0.32689,-9.8475,0.027241,9.852961757,jogging
1.39E+12,0.35413,-12.898,0.64016,12.91873124,jogging
1.39E+12,4.9714,-19.15,1.0624,19.81327867,jogging
1.39E+12,13.402,-19.586,-1.4982,23.77960477,jogging
1.39E+12,7.5865,-19.6,-6.6195,22.03480798,jogging
1.39E+12,-1.4846,-19.6,-2.2201,19.78112437,jogging
1.39E+12,-9.4117,-19.6,-0.95342,21.76348103,jogging
1.39E+12,-11.7,-15.473,-0.027241,19.39856879,jogging
1.39E+12,-5.8704,-7.0553,1.1577,9.250898526,jogging
1.39E+12,-1.9341,-0.095342,2.3427,3.039420372,jogging
1.39E+12,3.8818,6.7421,0.9398,7.836294257,jogging
1.39E+12,6.7966,8.6625,2.1112,11.21114817,jogging
1.39E+12,4.7944,6.4424,3.051,8.590657141,jogging
1.39E+12,1.3212,1.9477,4.1814,4.798250795,jogging
1.39E+12,0.53119,-1.2803,4.0044,4.237516993,jogging
1.39E+12,2.833,-7.1234,-3.6366,8.484902835,jogging
1.39E+12,7.1234,-6.2245,-10.161,13.88283648,jogging
1.39E+12,7.3141,-3.2008,-8.826,11.90123756,jogging
1.39E+12,-0.96704,0.77636,7.4095,7.512562243,jogging
1.39E+12,3.3097,-16.78,4.2087,17.61350816,jogging
1.39E+12,-0.50395,-14.22,8.0632,16.3547412,jogging
1.39E+12,-1.7434,-13.253,6.0474,14.67148593,jogging
1.39E+12,-4.2904,-12.177,6.674,14.53372413,jogging
1.39E+12,-1.7298,-12.967,3.4596,13.53159744,jogging
1.39E+12,-1.5119,-15.595,1.6072,15.75033201,jogging
1.39E+12,-5.8023,-19.286,-0.10896,20.14021732,jogging
1.39E+12,-9.9429,-19.586,-4.4402,22.40955226,jogging
1.39E+12,-7.8453,-19.6,-7.8045,22.50819745,jogging
1.39E+12,-0.64016,-18.769,-9.5887,21.08621193,jogging
1.39E+12,4.4947,-15.146,-10.27,18.84347484,jogging
1.39E+12,0.040861,-12.626,-9.0031,15.50720333,jogging
1.39E+12,-0.054481,-8.0224,-0.74912,8.057484143,jogging
1.39E+12,0.77636,-3.9908,0.7355,4.131607404,jogging
1.39E+12,-2.4653,-0.69464,-9.616,9.951265488,jogging
1.39E+12,-5.8431,-1.5663,-8.0769,10.09115588,jogging
1.39E+12,-2.2474,-4.0044,-4.4947,6.425601467,jogging
1.39E+12,-0.44947,-1.4846,-0.70826,1.705195786,jogging
1.39E+12,-0.8717,-1.6208,0.32689,1.869147025,jogging
1.39E+12,0.095342,-5.7342,0.89894,5.805017904,jogging
1.39E+12,-0.24517,-12.885,0.10896,12.88779289,jogging
1.39E+12,2.833,-19.123,0.61292,19.34142417,jogging
1.39E+12,13.076,-19.586,1.1169,23.57627277,jogging
1.39E+12,12.749,-19.6,-7.1234,24.44258228,jogging
1.39E+12,4.9578,-19.6,-7.0962,21.42652177,jogging
1.39E+12,-10.542,-19.6,-1.4301,22.30109751,jogging
1.39E+12,-14.805,-17.516,-0.35413,22.93738627,jogging
1.39E+12,-8.0905,-9.9292,1.0215,12.8486834,jogging
1.39E+12,1.757,0.31327,3.3642,3.808284224,jogging
1.39E+12,3.4187,3.1054,1.8387,4.971100134,jogging
1.39E+12,6.4016,5.3119,0.96704,8.374480911,jogging
1.39E+12,5.2438,7.2188,2.8875,9.377961832,jogging
1.39E+12,2.8058,2.6696,3.7456,5.387837893,jogging
1.39E+12,1.1713,-0.36775,3.3097,3.530056351,jogging
1.39E+12,1.5663,-5.3392,0.01362,5.564219427,jogging
1.39E+12,5.6797,-7.5865,-7.9407,12.36400788,jogging
1.39E+12,6.8374,-5.2711,-7.9679,11.74827495,jogging
1.39E+12,3.5685,-0.27241,-2.0567,4.127761421,jogging
1.39E+12,-0.92618,-11.904,-1.076,11.98836108,jogging
1.39E+12,2.3836,-19.123,8.717,21.15081008,jogging
1.39E+12,-3.732,-10.46,2.4517,11.37322544,jogging
1.39E+12,-2.8739,-8.9894,3.732,10.14871606,jogging
1.39E+12,-1.9613,-7.6819,5.4209,9.60439702,jogging
1.39E+12,2.0567,-9.6704,2.5742,10.21631816,jogging
1.39E+12,-5.0668,-19.177,1.8115,19.9176134,jogging
1.39E+12,-11.073,-19.545,0.20431,22.46464103,jogging
1.39E+12,-14.451,-19.6,-3.8682,24.65673077,jogging
1.39E+12,1.0624,-17.965,-10.106,20.63979541,jogging
1.39E+12,5.9521,-15.636,-9.4934,19.23633629,jogging
1.39E+12,2.2201,-13.893,-10.297,17.4348072,jogging
1.39E+12,0.50395,-9.4389,-2.3427,9.738328507,jogging
1.39E+12,1.185,-2.5742,0.57205,2.891015711,jogging
1.39E+12,-0.57205,-0.64016,-6.1292,6.189033743,jogging
1.39E+12,-4.6582,-2.6287,-7.7364,9.405358892,jogging
1.39E+12,-6.279,-2.1929,-5.1485,8.41080874,jogging
1.39E+12,-1.1169,-2.3291,-1.1441,2.825090659,jogging
1.39E+12,-0.095342,-1.9341,0.70826,2.06190813,jogging
1.39E+12,1.1169,-6.0611,0.8036,6.215317512,jogging
1.39E+12,0.27241,-11.414,0.89894,11.4525847,jogging
1.39E+12,2.5198,-18.891,1.2531,19.0994642,jogging
1.39E+12,11.387,-19.559,1.2531,22.6669034,jogging
1.39E+12,13.675,-19.6,-3.3778,24.13659375,jogging
1.39E+12,8.1041,-19.6,-8.2676,22.76377927,jogging
1.39E+12,-7.9134,-19.6,-1.8524,21.21823002,jogging
1.39E+12,-11.645,-19.6,-1.0215,22.82125078,jogging
1.39E+12,-5.6797,-8.8396,1.1441,10.56912887,jogging
1.39E+12,0.16344,0.01362,2.438,2.443510208,jogging
1.39E+12,0.77636,3.0782,2.656,4.139128663,jogging
1.39E+12,4.8488,7.8998,1.0624,9.329865768,jogging
1.39E+12,4.7399,8.1177,3.5685,10.05474503,jogging
1.39E+12,2.2065,3.7728,4.1678,6.039306163,jogging
1.39E+12,1.1169,-5.1213,1.6617,5.498765879,jogging
1.39E+12,2.152,-6.5514,-1.1169,6.985657562,jogging
1.39E+12,3.9908,-8.6353,-8.2539,12.59451293,jogging
1.39E+12,5.3528,-3.1872,-4.9169,7.936410857,jogging
1.39E+12,-1.4574,3.5958,6.3879,7.473891811,jogging
1.39E+12,-0.54481,-1.0624,11.972,12.03138794,jogging
1.39E+12,3.732,-19.014,10.501,22.03930627,jogging
1.39E+12,-1.471,-18.088,8.2131,19.91970373,jogging
1.39E+12,-4.0589,-14.07,3.1872,14.98658777,jogging
1.39E+12,-0.040861,-8.1586,4.0452,9.106484866,jogging
1.39E+12,-1.1577,-10.924,2.5606,11.27965947,jogging
1.39E+12,-4.0861,-16.453,0.35413,16.95649817,jogging
1.39E+12,-8.4719,-19.205,0.35413,20.99358289,jogging
1.39E+12,-9.1937,-19.6,-8.1858,23.14500899,jogging
1.39E+12,2.6015,-17.298,-8.717,19.54417292,jogging
1.39E+12,7.0281,-14.56,-10.774,19.42850652,jogging
1.39E+12,5.1213,-12.517,-12.095,18.14364979,jogging
1.39E+12,1.6344,-4.3449,3.0646,5.562480789,jogging
1.39E+12,1.4982,0.42223,2.5742,3.008219914,jogging
1.39E+12,-1.7025,0.25879,-5.3528,5.622983759,jogging
1.39E+12,-6.4288,-2.8194,-7.0826,9.972046358,jogging
1.39E+12,-4.4402,-3.5549,-4.0861,7.003492219,jogging
1.39E+12,-1.8932,-3.0646,-2.2882,4.267533086,jogging
1.39E+12,1.0896,-7.7908,1.471,8.002976559,jogging
1.39E+12,0.85808,-9.4661,-0.40861,9.5136908,jogging
1.39E+12,0.8036,-12.49,0.64016,12.53218567,jogging
1.39E+12,11.06,-19.491,1.1577,22.44020834,jogging
1.39E+12,14.574,-19.572,-0.88532,24.41819919,jogging
1.39E+12,11.019,-19.6,-2.6968,22.64621583,jogging
1.39E+12,-6.4152,-19.6,-0.81722,20.63934688,jogging
1.39E+12,-10.474,-19.6,-0.54481,22.22974345,jogging
1.39E+12,-12.04,-16.957,0.27241,20.79845322,jogging
1.39E+12,-5.2711,-3.228,2.2474,6.576875092,jogging
1.39E+12,-1.7706,2.152,3.3506,4.358055612,jogging
1.39E+12,5.6933,7.1915,2.547,9.519377403,jogging
1.39E+12,7.464,9.4117,3.8682,12.61960238,jogging
1.39E+12,4.7944,6.3198,5.3256,9.554483699,jogging
1.39E+12,1.7298,1.1577,5.1349,5.540728773,jogging
1.39E+12,1.1577,-5.2575,-0.61292,5.418232781,jogging
1.39E+12,2.9284,-7.8317,-6.279,10.45642828,jogging
1.39E+12,4.985,-8.1586,-10.583,14.26228831,jogging
1.39E+12,0.81722,-0.20431,3.732,3.825887492,jogging
1.39E+12,-1.1577,-3.732,8.6762,9.515489464,jogging
1.39E+12,3.8137,-18.333,0.14982,18.72606853,jogging
1.39E+12,-6.1564,-12.217,4.699,14.46502509,jogging
1.39E+12,-7.5048,-10.733,4.808,13.95120697,jogging
1.39E+12,-4.1406,-9.8066,5.2166,11.85440372,jogging
1.39E+12,0.85808,-12.708,1.9886,12.89124103,jogging
1.39E+12,-2.1384,-18.565,3.3915,18.99300534,jogging
1.39E+12,-6.3471,-19.477,0.47671,20.49064323,jogging
1.39E+12,-6.8919,-19.6,-7.6955,22.15578944,jogging
1.39E+12,0.068102,-17.611,-8.2131,19.43211184,jogging
1.39E+12,3.4051,-15.609,-7.8453,17.79843586,jogging
1.39E+12,3.7047,-12.626,-11.713,17.61632899,jogging
1.39E+12,-1.7979,-9.9837,-2.1929,10.37860879,jogging
1.39E+12,-1.8387,-2.3836,-1.4165,3.326986459,jogging
1.39E+12,-2.0703,0.68102,-5.2711,5.703895646,jogging
1.39E+12,-6.8647,-1.6072,-6.674,9.708216825,jogging
1.39E+12,-6.7285,-2.1248,-5.4345,8.906249353,jogging
1.39E+12,-1.471,-2.2882,-2.0839,3.426709712,jogging
1.39E+12,-1.362,-1.7843,0.21793,2.255274701,jogging
1.39E+12,-0.99429,-7.3958,2.0567,7.740573954,jogging
1.39E+12,-1.6344,-12.939,0.68102,13.05958547,jogging
1.39E+12,2.6968,-19.096,1.7025,19.36048689,jogging
1.39E+12,6.7829,-19.477,2.3972,20.76313631,jogging
1.39E+12,13.253,-19.6,-8.2539,25.05850902,jogging
1.39E+12,5.2166,-19.6,-7.8726,21.75662534,jogging
1.39E+12,-9.0984,-19.6,-0.84446,21.62530914,jogging
1.39E+12,-12.898,-16.004,1.185,20.58860474,jogging
1.39E+12,-10.515,-11.06,1.5936,15.34367576,jogging
1.39E+12,-0.72188,-1.9477,2.8603,3.534962817,jogging
1.39E+12,4.7535,5.598,3.2008,8.011147664,jogging
1.39E+12,7.4776,7.9679,2.9284,11.31271226,jogging
1.39E+12,7.3958,8.8941,3.3915,12.05425836,jogging
1.39E+12,0.89894,6.1292,6.7012,9.125857067,jogging
1.39E+12,-0.68102,-0.01362,5.1213,5.166399852,jogging
1.39E+12,1.8387,-8.826,-6.5514,11.14450249,jogging
1.39E+12,2.5061,-11.032,-11.645,16.23550388,jogging
1.39E+12,2.8603,-9.2891,-10.42,14.24938928,jogging
1.39E+12,1.0488,-2.3155,8.5127,8.884119708,jogging
1.39E+12,0.81722,-14.397,4.522,15.11257561,jogging
1.39E+12,3.5685,-18.306,6.2381,19.66615671,jogging
1.39E+12,-2.5198,-12.245,3.5549,12.99718166,jogging
1.39E+12,-3.8409,-11.128,7.6683,14.04947407,jogging
1.39E+12,-2.152,-12.054,3.5822,12.75782806,jogging
1.39E+12,-3.6775,-18.415,2.5061,18.9450988,jogging
1.39E+12,-7.2869,-19.45,-0.46309,20.77536676,jogging
1.39E+12,-10.515,-19.6,-7.4095,23.44410193,jogging
1.39E+12,-3.2825,-19.6,-9.4798,22.01820643,jogging
1.39E+12,0.9398,-18.033,-9.4798,20.39458068,jogging
1.39E+12,3.6366,-13.961,-10.529,17.86040933,jogging
1.39E+12,3.6366,-12.572,-5.993,14.39430764,jogging
1.39E+12,0.068102,-1.4438,-1.4165,2.023775821,jogging
1.39E+12,-0.84446,0.35413,-6.9328,6.993013413,jogging
1.39E+12,-3.5413,-2.4517,-8.4991,9.528186574,jogging
1.39E+12,-5.4754,-2.942,-7.0417,9.392598578,jogging
1.39E+12,-2.0567,-3.4187,-1.9341,4.433764472,jogging
1.39E+12,-0.53119,-1.6344,0.83084,1.908853395,jogging
1.39E+12,0.20431,-5.9793,1.7025,6.220311674,jogging
1.39E+12,0.68102,-8.3901,0.095342,8.418233565,jogging
1.39E+12,1.2939,-17.897,0.88532,17.96553861,jogging
1.39E+12,9.8066,-19.545,0.77636,21.88102291,jogging
1.39E+12,12.612,-19.6,-2.1384,23.40502721,jogging
1.39E+12,11.305,-19.6,-5.9385,23.39292216,jogging
1.39E+12,-2.4517,-19.6,-0.91256,19.77381093,jogging
1.39E+12,-12.898,-18.932,-0.54481,22.91453351,jogging
1.39E+12,-7.5729,-8.6489,0.50395,11.50679153,jogging
1.39E+12,-1.0624,-0.29965,2.1248,2.394422461,jogging
1.39E+12,2.5606,4.018,1.5663,5.015405472,jogging
1.39E+12,5.8023,5.8431,0.58567,8.255392919,jogging
1.39E+12,7.0417,8.1041,1.2258,10.80576519,jogging
1.39E+12,2.6968,4.2087,3.4459,6.071252979,jogging
1.39E+12,0.91256,-3.3506,4.6718,5.82108249,jogging
1.39E+12,1.9205,-6.0611,2.4653,6.819307703,jogging
1.39E+12,1.7706,-9.6432,-7.0553,12.07905579,jogging
1.39E+12,6.1564,-7.246,-10.42,14.10610424,jogging
1.39E+12,2.7922,4.0861,11.101,12.15420894,jogging
1.39E+12,7.3141,-5.8704,0.9398,9.425543964,jogging
1.39E+12,0.19068,-18.006,3.337,18.31360052,jogging
1.39E+12,-6.4152,-15.895,9.6432,19.66715847,jogging
1.39E+12,-6.9328,-15.786,10.351,20.10981633,jogging
1.39E+12,-3.3234,-12.381,3.2144,13.21614603,jogging
1.39E+12,-0.51757,-15.595,-1.5391,15.67930906,jogging
1.39E+12,-1.4846,-16.998,0.99429,17.09165451,jogging
1.39E+12,-4.7944,-19.109,0.84446,19.71936269,jogging
1.39E+12,-10.229,-19.586,-5.4481,22.75797949,jogging
1.39E+12,-0.89894,-19.6,-10.828,22.41012443,jogging
1.39E+12,3.5413,-17.216,-10.828,20.64405594,jogging
1.39E+12,3.6775,-12.776,-11.441,17.53985927,jogging
1.39E+12,0.095342,-11.114,-2.6968,11.43690589,jogging
1.39E+12,-0.62654,-3.5958,1.362,3.895814935,jogging
1.39E+12,-2.2746,0.85808,-8.0769,8.43483373,jogging
1.39E+12,-6.0747,-1.8387,-6.4152,9.024277745,jogging
1.39E+12,-4.6037,-3.8546,-6.4152,8.786739207,jogging
1.39E+12,-1.0624,-3.2144,-2.4789,4.195951183,jogging
1.39E+12,0.35413,-2.3291,0.57205,2.4243259,jogging
1.39E+12,1.1169,-6.9872,0.8036,7.121390483,jogging
1.39E+12,-0.54481,-11.782,-0.61292,11.81050434,jogging
1.39E+12,1.9068,-19.15,0.84446,19.26321621,jogging
1.39E+12,5.5435,-19.491,1.9477,20.35738216,jogging
1.39E+12,10.678,-19.6,-7.1507,23.43741015,jogging
1.39E+12,3.6639,-19.6,-3.1735,20.19047462,jogging
1.39E+12,-6.8374,-19.6,-0.5993,20.76702192,jogging
1.39E+12,-10.025,-18.401,0.24517,20.95608585,jogging
1.39E+12,-7.9679,-10.978,1.8932,13.69628127,jogging
1.39E+12,-2.833,-6.4152,2.656,7.499001003,jogging
1.39E+12,2.7649,3.1054,1.6753,4.482723643,jogging
1.39E+12,7.0962,7.8589,0.84446,10.62221617,jogging
1.39E+12,5.1349,6.2654,2.152,8.381738434,jogging
1.39E+12,2.9965,4.7263,3.3778,6.536547772,jogging
1.39E+12,0.35413,-2.9284,4.0725,5.028537647,jogging
1.39E+12,3.337,-8.9894,-2.9011,10.01804684,jogging
1.39E+12,3.8954,-10.188,-6.0474,12.47158899,jogging
1.39E+12,5.8704,-5.8976,-7.927,11.4926329,jogging
1.39E+12,-0.14982,0.99429,5.4073,5.49999563,jogging
1.39E+12,-1.0896,-17.516,-3.6094,17.91717758,jogging
1.39E+12,0.16344,-17.298,10.624,20.30066237,jogging
1.39E+12,-2.9011,-11.387,5.2711,12.87884488,jogging
1.39E+12,-4.3994,-10.719,4.5628,12.45274368,jogging
1.39E+12,-0.40861,-13.116,2.2882,13.32037077,jogging
1.39E+12,-0.57205,-15.377,2.0022,15.51735077,jogging
1.39E+12,-5.1485,-19.314,1.8115,20.07035576,jogging
1.39E+12,-9.1256,-19.586,-4.7535,22.12427928,jogging
1.39E+12,-8.2539,-19.6,-6.9055,22.36007145,jogging
1.39E+12,3.6094,-15.895,-7.6683,18.01337332,jogging
1.39E+12,4.0316,-13.266,-10.27,17.25437494,jogging
1.39E+12,-0.96704,-12.408,-5.598,13.64665653,jogging
1.39E+12,-1.4301,-9.5479,-1.8796,9.835673672,jogging
1.39E+12,-1.4301,-0.9398,-5.1076,5.386649033,jogging
1.39E+12,-3.1599,-1.6481,-7.6002,8.394298164,jogging
1.39E+12,-5.4754,-2.1929,-5.993,8.40861847,jogging
1.39E+12,-4.2495,-2.9556,-4.2223,6.679943031,jogging
1.39E+12,-0.29965,-1.7162,0.34051,1.775128058,jogging
1.39E+12,0.72188,-5.8976,1.1986,6.061306662,jogging
1.39E+12,0.83084,-8.5263,-0.83084,8.606879917,jogging
1.39E+12,0.16344,-14.478,0.38137,14.4839442,jogging
1.39E+12,8.1858,-19.45,1.7706,21.17651638,jogging
1.39E+12,14.097,-19.572,0.49033,24.12527754,jogging
1.39E+12,8.7715,-19.6,-6.2381,22.36097278,jogging
1.39E+12,-2.6015,-19.6,-3.3778,20.05834826,jogging
1.39E+12,-9.6432,-19,-2.0567,21.40610476,jogging
1.39E+12,-12.122,-16.358,-0.027241,20.35995555,jogging
1.39E+12,-2.0022,-4.699,2.942,5.894469428,jogging
1.39E+12,0.47671,-1.4029,3.3642,3.676033525,jogging
1.39E+12,3.8546,4.1814,2.0431,6.042872225,jogging
1.39E+12,7.2596,6.7012,1.9613,10.072466,jogging
1.39E+12,2.9829,4.8897,3.2144,6.568045817,jogging
1.39E+12,1.0624,2.2474,3.909,4.632470347,jogging
1.39E+12,0.70826,-3.5685,2.0567,4.179215162,jogging
1.39E+12,3.1872,-8.7034,-6.6059,11.3817982,jogging
1.39E+12,4.8625,-9.4934,-8.8124,13.83571262,jogging
1.39E+12,1.4165,2.0022,-1.7434,3.009106288,jogging
1.39E+12,-2.4517,2.1656,10.787,11.27209054,jogging
1.39E+12,7.246,-16.794,-14.029,23.051156,jogging
1.39E+12,-0.25879,-19.246,14.383,24.02802899,jogging
1.39E+12,-6.9328,-15.146,4.1814,17.17408332,jogging
1.39E+12,-2.6968,-9.1393,4.6309,10.59456321,jogging
1.39E+12,-0.054481,-7.8045,4.1542,8.841411995,jogging
1.39E+12,0.27241,-15.323,3.9908,15.83650911,jogging
1.39E+12,-7.0009,-19.341,0.38137,20.57261104,jogging
1.39E+12,-14.451,-19.572,-5.7342,24.99551229,jogging
1.39E+12,-3.0101,-19.314,-9.7522,21.84483241,jogging
1.39E+12,2.5742,-16.876,-7.3277,18.5774344,jogging
1.39E+12,6.7012,-13.579,-9.0848,17.65867814,jogging
1.39E+12,0.50395,-12.381,-8.3084,14.91886849,jogging
1.39E+12,-1.5391,-5.1757,-1.9886,5.754235767,jogging
1.39E+12,-1.0351,-0.65378,-5.0531,5.199296097,jogging
1.39E+12,-4.6037,-1.9477,-6.9328,8.547005605,jogging
1.39E+12,-7.5729,-1.3348,-4.9033,9.119915369,jogging
1.39E+12,-6.4424,-1.185,-3.9499,7.649212559,jogging
1.39E+12,0.61292,-1.5527,0.10896,1.67284802,jogging
1.39E+12,0.76274,-2.9829,0.88532,3.203631724,jogging
1.39E+12,1.4438,-9.8203,-0.027241,9.925905128,jogging
1.39E+12,0.9398,-18.02,0.64016,18.05584196,jogging
1.39E+12,4.4266,-19.409,1.8251,19.99087438,jogging
1.39E+12,13.103,-19.6,0.14982,23.57691784,jogging
1.39E+12,6.96,-19.6,-7.4776,22.10240036,jogging
1.39E+12,1.3484,-19.6,-5.8023,20.48523536,jogging
1.39E+12,-8.8124,-19.6,-1.6208,21.55099502,jogging
1.39E+12,-13.239,-16.671,-1.0624,21.31483183,jogging
1.39E+12,-8.5944,-9.6023,-1.0624,12.93045128,jogging
1.39E+12,0.99429,-0.14982,2.0294,2.264845027,jogging
1.39E+12,4.3585,4.2904,1.1577,6.224493851,jogging
1.39E+12,7.0281,6.3062,1.7979,9.612220995,jogging
1.39E+12,3.5822,4.7944,2.5742,6.514977655,jogging
1.39E+12,1.9613,2.7649,2.8467,4.426631969,jogging
1.39E+12,0.9398,-5.5162,-0.095342,5.596496813,jogging
1.39E+12,2.1793,-8.6762,-4.0861,9.834734777,jogging
1.39E+12,3.0237,-10.243,-8.54,13.6745534,jogging
1.39E+12,4.304,-3.0646,-0.14982,5.285701012,jogging
1.39E+12,-0.62654,3.9908,9.6432,10.45515869,jogging
1.39E+12,7.6138,-17.693,-4.8352,19.85928897,jogging
1.39E+12,2.9965,-18.673,10.869,21.81272799,jogging
1.39E+12,-0.17706,-16.072,5.4618,16.97562351,jogging
1.39E+12,-3.9771,-10.529,5.8704,12.69404433,jogging
1.39E+12,-2.4789,-10.392,3.6366,11.28554247,jogging
1.39E+12,-4.2904,-15.241,3.5413,16.22456221,jogging
1.39E+12,-12.149,-19.532,-3.8546,23.32284644,jogging
1.39E+12,-12.013,-19.586,-6.6195,23.91111343,jogging
1.39E+12,-0.8036,-19.477,-7.2052,20.78254578,jogging
1.39E+12,4.6582,-16.903,-5.8023,18.46826796,jogging
1.39E+12,6.279,-15.541,-8.7851,18.92423061,jogging
1.39E+12,3.0237,-12.163,-11.032,16.69689656,jogging
1.39E+12,0.61292,-7.3005,1.5391,7.486107132,jogging
1.39E+12,0.44947,-1.0896,-1.9341,2.264949061,jogging
1.39E+12,-6.7829,-2.3699,-9.9701,12.28930643,jogging
1.39E+12,-7.7636,-2.261,-7.355,10.93076534,jogging
1.39E+12,-7.8589,-3.0101,-2.2882,8.721173686,jogging
1.39E+12,-0.12258,-2.6832,1.1305,2.914209729,jogging
1.39E+12,1.2803,-6.3743,2.0839,6.827408571,jogging
1.39E+12,2.6015,-8.8668,0.74912,9.270875108,jogging
1.39E+12,1.8387,-16.576,1.3484,16.73208822,jogging
1.39E+12,6.5378,-19.218,1.866,20.38519828,jogging
1.39E+12,14.397,-19.559,0.81722,24.30012219,jogging
1.39E+12,8.6081,-19.6,-6.1564,22.27466378,jogging
1.39E+12,-0.027241,-19.6,-2.6832,19.78282852,jogging
1.39E+12,-10.093,-19.6,-1.6072,22.1045638,jogging
1.39E+12,-13.375,-17.257,-1.0896,21.86051011,jogging
1.39E+12,-8.1858,-10.815,0.21793,13.56536178,jogging
1.39E+12,-0.78998,1.1169,2.3836,2.748287279,jogging
1.39E+12,1.866,4.127,1.6481,4.819784083,jogging
1.39E+12,7.5593,8.3493,3.1327,11.69049341,jogging
1.39E+12,6.0883,8.2267,4.0861,11.02008181,jogging
1.39E+12,1.5391,4.0044,5.9249,7.314949636,jogging
1.39E+12,1.0079,-5.2438,1.471,5.538694959,jogging
1.39E+12,2.7513,-9.0439,-4.7263,10.56880743,jogging
1.39E+12,4.2223,-10.774,-10.406,15.56251038,jogging
1.39E+12,4.6037,-3.7456,-6.3607,8.699544674,jogging
1.39E+12,-2.0703,5.489,10.774,12.26761342,jogging
1.39E+12,-2.0294,0.28603,11.972,12.14615419,jogging
1.39E+12,-2.1248,-19.055,10.42,21.82164522,jogging
1.39E+12,-4.4811,-14.628,9.7658,18.15019258,jogging
1.39E+12,-2.261,-10.12,3.6775,11.00229645,jogging
1.39E+12,1.5119,-9.3163,4.6445,10.5190621,jogging
1.39E+12,1.5119,-12.817,3.6094,13.40108574,jogging
1.39E+12,-0.55843,-18.115,3.3097,18.42333257,jogging
1.39E+12,-9.3163,-19.572,-2.6287,21.83498783,jogging
1.39E+12,-10.651,-19.6,-5.3664,22.94345331,jogging
1.39E+12,0.61292,-15.922,-6.5786,17.23843766,jogging
1.39E+12,2.7649,-15.078,-8.7851,17.66829754,jogging
1.39E+12,3.4187,-12,-10.42,16.25619604,jogging
1.39E+12,0.19068,-9.2074,-2.2746,9.486115052,jogging
1.39E+12,-0.054481,-4.5356,0.51757,4.565360254,jogging
1.39E+12,-0.8036,-0.51757,-4.5492,4.648534425,jogging
1.39E+12,-5.5571,-1.2667,-6.7829,8.859662618,jogging
1.39E+12,-7.6138,-0.76274,-4.6718,8.965346507,jogging
1.39E+12,-1.4029,-2.1248,-1.2939,2.856060339,jogging
1.39E+12,-1.0624,-3.228,2.0294,3.958174089,jogging
1.39E+12,1.4165,-8.0769,1.2531,8.29536289,jogging
1.39E+12,-0.39499,-15.473,0.095342,15.47833441,jogging
1.39E+12,2.8739,-19.096,1.2258,19.34991222,jogging
1.39E+12,11.005,-19.545,2.3155,22.54946984,jogging
1.39E+12,12.286,-19.6,-4.127,23.4976153,jogging
1.39E+12,5.7614,-19.6,-8.4446,22.10576846,jogging
1.39E+12,-1.4982,-19.6,-5.0259,20.28951143,jogging
1.39E+12,-12.245,-18.782,0.1362,22.42146515,jogging
1.39E+12,-12.449,-14.833,0.28603,19.36691259,jogging
1.39E+12,-3.1735,-5.7342,3.0646,7.234910162,jogging
1.39E+12,2.1929,1.866,3.8682,4.822212941,jogging
1.39E+12,4.0725,3.7184,3.1872,6.36945827,jogging
1.39E+12,6.2381,5.3119,3.909,9.078020391,jogging
1.39E+12,1.7843,6.8374,5.8976,9.204099685,jogging
1.39E+12,0.43585,3.6094,5.0395,6.214040057,jogging
1.39E+12,1.4574,-6.0474,-3.7592,7.268194147,jogging
1.39E+12,2.9284,-8.8668,-9.902,13.61048393,jogging
