Left_pocket,,,,,
time_stamp,Ax,Ay,Az,,
1.39E+12,-0.8036,0.65378,-9.2891,9.346688187,sitting
1.39E+12,-0.83084,0.64016,-9.3708,9.429315594,sitting
1.39E+12,-0.81722,0.65378,-9.2891,9.347869042,sitting
1.39E+12,-0.77636,0.64016,-9.3299,9.384006271,sitting
1.39E+12,-0.83084,0.6674,-9.2891,9.350031908,sitting
1.39E+12,-0.76274,0.69464,-9.3163,9.373246115,sitting
1.39E+12,-0.8036,0.64016,-9.3163,9.372780989,sitting
1.39E+12,-0.76274,0.6674,-9.3299,9.384787109,sitting
1.39E+12,-0.77636,0.6674,-9.3708,9.426560892,sitting
1.39E+12,-0.76274,0.6674,-9.3436,9.398407101,sitting
1.39E+12,-0.77636,0.64016,-9.3436,9.397627394,sitting
1.39E+12,-0.8036,0.65378,-9.3708,9.427889153,sitting
1.39E+12,-0.77636,0.64016,-9.3708,9.42467147,sitting
1.39E+12,-0.78998,0.64016,-9.3572,9.41228267,sitting
1.39E+12,-0.8036,0.65378,-9.3299,9.387237893,sitting
1.39E+12,-0.83084,0.6674,-9.3163,9.377055164,sitting
1.39E+12,-0.83084,0.5993,-9.2891,9.345417829,sitting
1.39E+12,-0.77636,0.69464,-9.3163,9.374364259,sitting
1.39E+12,-0.76274,0.6674,-9.3163,9.371266764,sitting
1.39E+12,-0.76274,0.6674,-9.3163,9.371266764,sitting
1.39E+12,-0.76274,0.6674,-9.3436,9.398407101,sitting
1.39E+12,-0.74912,0.61292,-9.2891,9.339391335,sitting
1.39E+12,-0.78998,0.57205,-9.3844,9.434949547,sitting
1.39E+12,-0.78998,0.61292,-9.3163,9.36980176,sitting
1.39E+12,-0.8036,0.6674,-9.3163,9.37468087,sitting
1.39E+12,-0.81722,0.65378,-9.2618,9.320741175,sitting
1.39E+12,-0.76274,0.64016,-9.3708,9.423559294,sitting
1.39E+12,-0.8036,0.65378,-9.3163,9.373721083,sitting
1.39E+12,-0.8036,0.68102,-9.2891,9.348633056,sitting
1.39E+12,-0.83084,0.62654,-9.3163,9.374235604,sitting
1.39E+12,-0.81722,0.69464,-9.3299,9.391347468,sitting
1.39E+12,-0.83084,0.6674,-9.3027,9.363543408,sitting
1.39E+12,-0.8036,0.64016,-9.3436,9.399916954,sitting
1.39E+12,-0.81722,0.62654,-9.2618,9.318870111,sitting
1.39E+12,-0.8036,0.69464,-9.4117,9.471451556,sitting
1.39E+12,-0.78998,0.62654,-9.3844,9.438410043,sitting
1.39E+12,-0.78998,0.6674,-9.3299,9.387040277,sitting
1.39E+12,-0.8036,0.65378,-9.3436,9.400854334,sitting
1.39E+12,-0.8036,0.64016,-9.4389,9.494651705,sitting
1.39E+12,-0.78998,0.65378,-9.3572,9.413218819,sitting
1.39E+12,-0.78998,0.64016,-9.3299,9.385142899,sitting
1.39E+12,-0.7355,0.70826,-9.3299,9.385607412,sitting
1.39E+12,-0.78998,0.64016,-9.3163,9.371623067,sitting
1.39E+12,-0.76274,0.6674,-9.3572,9.411927906,sitting
1.39E+12,-0.76274,0.6674,-9.3572,9.411927906,sitting
1.39E+12,-0.8036,0.6674,-9.2891,9.347650749,sitting
1.39E+12,-0.8036,0.6674,-9.3572,9.415327268,sitting
1.39E+12,-0.8036,0.65378,-9.3708,9.427889153,sitting
1.39E+12,-0.85808,0.6674,-9.3436,9.406624528,sitting
1.39E+12,-0.8036,0.65378,-9.2891,9.346688187,sitting
1.39E+12,-0.76274,0.64016,-9.4117,9.464231296,sitting
1.39E+12,-0.8036,0.64016,-9.3572,9.413435591,sitting
1.39E+12,-0.76274,0.70826,-9.398,9.45546448,sitting
1.39E+12,-0.8036,0.68102,-9.3163,9.375660344,sitting
1.39E+12,-0.78998,0.64016,-9.3163,9.371623067,sitting
1.39E+12,-0.84446,0.57205,-9.3844,9.439667222,sitting
1.39E+12,-0.83084,0.58567,-9.3708,9.425773024,sitting
1.39E+12,-0.78998,0.61292,-9.4117,9.464662499,sitting
1.39E+12,-0.77636,0.62654,-9.3299,9.383086978,sitting
1.39E+12,-0.8036,0.62654,-9.3299,9.385380085,sitting
1.39E+12,-0.8036,0.64016,-9.2891,9.345745374,sitting
1.39E+12,-0.8036,0.6674,-9.3299,9.388196298,sitting
1.39E+12,-0.74912,0.65378,-9.3163,9.369207798,sitting
1.39E+12,-0.77636,0.61292,-9.3027,9.355139393,sitting
1.39E+12,-0.74912,0.6674,-9.3027,9.356646345,sitting
1.39E+12,-0.76274,0.68102,-9.3027,9.358727896,sitting
1.39E+12,-0.74912,0.65378,-9.4253,9.477599335,sitting
1.39E+12,-0.8036,0.6674,-9.3163,9.37468087,sitting
1.39E+12,-0.77636,0.64016,-9.3436,9.397627394,sitting
1.39E+12,-0.76274,0.6674,-9.3572,9.411927906,sitting
1.39E+12,-0.8036,0.62654,-9.3163,9.371860596,sitting
1.39E+12,-0.8036,0.65378,-9.3572,9.414371625,sitting
1.39E+12,-0.78998,0.64016,-9.3163,9.371623067,sitting
1.39E+12,-0.8036,0.6674,-9.3163,9.37468087,sitting
1.39E+12,-0.8036,0.6674,-9.2891,9.347650749,sitting
1.39E+12,-0.78998,0.5993,-9.2074,9.260639484,sitting
1.39E+12,-0.8036,0.6674,-9.3572,9.415327268,sitting
1.39E+12,-0.8036,0.64016,-9.2755,9.332227925,sitting
1.39E+12,-0.8036,0.62654,-9.3436,9.398999218,sitting
1.39E+12,-0.85808,0.62654,-9.2891,9.349664832,sitting
1.39E+12,-0.77636,0.64016,-9.4389,9.492384995,sitting
1.39E+12,-0.74912,0.62654,-9.3163,9.367346414,sitting
1.39E+12,-0.78998,0.69464,-9.3708,9.429659897,sitting
1.39E+12,-0.78998,0.70826,-9.3163,9.376521014,sitting
1.39E+12,-0.76274,0.6674,-9.3572,9.411927906,sitting
1.39E+12,-0.8036,0.64016,-9.3436,9.399916954,sitting
1.39E+12,-0.8036,0.64016,-9.3027,9.359263063,sitting
1.39E+12,-0.76274,0.62654,-9.3299,9.381969873,sitting
1.39E+12,-0.77636,0.61292,-9.3708,9.422860416,sitting
1.39E+12,-0.7355,0.65378,-9.3708,9.422328862,sitting
1.39E+12,-0.8036,0.65378,-9.3844,9.441406919,sitting
1.39E+12,-0.78998,0.6674,-9.3436,9.400657005,sitting
1.39E+12,-0.77636,0.62654,-9.3708,9.423756144,sitting
1.39E+12,-0.8036,0.61292,-9.3844,9.438665544,sitting
1.39E+12,-0.76274,0.64016,-9.3163,9.369366191,sitting
1.39E+12,-0.8036,0.62654,-9.3027,9.358341339,sitting
1.39E+12,-0.76274,0.6674,-9.3027,9.35774665,sitting
1.39E+12,-0.76274,0.65378,-9.3027,9.356785126,sitting
1.39E+12,-0.77636,0.62654,-9.3027,9.356041605,sitting
1.39E+12,-0.78998,0.65378,-9.3436,9.39969987,sitting
1.39E+12,-0.83084,0.6674,-9.1529,9.214732567,sitting
1.39E+12,-0.77636,0.6674,-9.3299,9.385903879,sitting
1.39E+12,-0.81722,0.5993,-9.2891,9.344216812,sitting
1.39E+12,-0.8036,0.64016,-9.3163,9.372780989,sitting
1.39E+12,-0.76274,0.64016,-9.3708,9.423559294,sitting
1.39E+12,-0.78998,0.64016,-9.3844,9.439323948,sitting
1.39E+12,-0.77636,0.64016,-9.3163,9.370484799,sitting
1.39E+12,-0.78998,0.6674,-9.3708,9.42769239,sitting
1.39E+12,-0.78998,0.61292,-9.3572,9.410469232,sitting
1.39E+12,-0.77636,0.62654,-9.3163,9.369564179,sitting
1.39E+12,-0.8036,0.64016,-9.2755,9.332227925,sitting
1.39E+12,-0.8036,0.64016,-9.3436,9.399916954,sitting
1.39E+12,-0.81722,0.6674,-9.3708,9.430013994,sitting
1.39E+12,-0.78998,0.64016,-9.3163,9.371623067,sitting
1.39E+12,-0.77636,0.65378,-9.3299,9.384945239,sitting
1.39E+12,-0.76274,0.64016,-9.2891,9.342320694,sitting
1.39E+12,-0.7355,0.6674,-9.2755,9.328519886,sitting
1.39E+12,-0.76274,0.62654,-9.3572,9.409118796,sitting
1.39E+12,-0.83084,0.61292,-9.4117,9.468160482,sitting
1.39E+12,-0.8036,0.61292,-9.3436,9.39810113,sitting
1.39E+12,-0.8036,0.6674,-9.3299,9.388196298,sitting
1.39E+12,-0.83084,0.61292,-9.3436,9.400469509,sitting
1.39E+12,-0.83084,0.5993,-9.3163,9.37245439,sitting
1.39E+12,-0.8036,0.6674,-9.3163,9.37468087,sitting
1.39E+12,-0.85808,0.6674,-9.3436,9.406624528,sitting
1.39E+12,-0.83084,0.64016,-9.2891,9.348127018,sitting
1.39E+12,-0.78998,0.65378,-9.3163,9.372563277,sitting
1.39E+12,-0.78998,0.61292,-9.3163,9.36980176,sitting
1.39E+12,-0.83084,0.64016,-9.3436,9.402284876,sitting
1.39E+12,-0.76274,0.62654,-9.398,9.449694634,sitting
1.39E+12,-0.76274,0.65378,-9.3299,9.383828356,sitting
1.39E+12,-0.81722,0.6674,-9.3163,9.3758582,sitting
1.39E+12,-0.8036,0.72188,-9.3163,9.37871683,sitting
1.39E+12,-0.76274,0.62654,-9.2891,9.341397299,sitting
1.39E+12,-0.8036,0.64016,-9.2891,9.345745374,sitting
1.39E+12,-0.8036,0.62654,-9.2891,9.344822317,sitting
1.39E+12,-0.77636,0.6674,-9.221,9.277661268,sitting
1.39E+12,-0.8036,0.64016,-9.3572,9.413435591,sitting
1.39E+12,-0.76274,0.6674,-9.2482,9.303569117,sitting
1.39E+12,-0.77636,0.64016,-9.3436,9.397627394,sitting
1.39E+12,-0.77636,0.6674,-9.3436,9.399522252,sitting
1.39E+12,-0.78998,0.61292,-9.2346,9.28857236,sitting
1.39E+12,-0.84446,0.5993,-9.221,9.278960835,sitting
1.39E+12,-0.83084,0.62654,-9.3163,9.374235604,sitting
1.39E+12,-0.81722,0.6674,-9.3436,9.402985284,sitting
1.39E+12,-0.8036,0.6674,-9.3163,9.37468087,sitting
1.39E+12,-0.78998,0.69464,-9.3844,9.443175128,sitting
1.39E+12,-0.81722,0.61292,-9.3027,9.358618848,sitting
1.39E+12,-0.76274,0.64016,-9.2482,9.301654712,sitting
1.39E+12,-0.8036,0.58567,-9.2482,9.301504478,sitting
1.39E+12,-0.76274,0.62654,-9.3572,9.409118796,sitting
1.39E+12,-0.8036,0.64016,-9.3163,9.372780989,sitting
1.39E+12,-0.8036,0.57205,-9.3027,9.354851226,sitting
1.39E+12,-0.81722,0.61292,-9.2891,9.345100228,sitting
1.39E+12,-0.83084,0.65378,-9.3163,9.37609562,sitting
1.39E+12,-0.81722,0.62654,-9.1801,9.237674865,sitting
1.39E+12,-0.8036,0.64016,-9.3436,9.399916954,sitting
1.39E+12,-0.83084,0.64016,-9.3708,9.429315594,sitting
1.39E+12,-0.8036,0.61292,-9.3708,9.425143846,sitting
1.39E+12,-0.8036,0.64016,-9.3844,9.440473566,sitting
1.39E+12,-0.77636,0.68102,-9.3163,9.373364859,sitting
1.39E+12,-0.76274,0.64016,-9.3708,9.423559294,sitting
1.39E+12,-0.84446,0.64016,-9.3163,9.376372604,sitting
1.39E+12,-0.8036,0.61292,-9.3299,9.384480694,sitting
1.39E+12,-0.77636,0.64016,-9.3027,9.356963555,sitting
1.39E+12,-0.78998,0.64016,-9.3163,9.371623067,sitting
1.39E+12,-0.77636,0.65378,-9.3299,9.384945239,sitting
1.39E+12,-0.8036,0.64016,-9.3027,9.359263063,sitting
1.39E+12,-0.83084,0.65378,-9.2891,9.34906959,sitting
1.39E+12,-0.8036,0.64016,-9.2482,9.305094359,sitting
1.39E+12,-0.8036,0.6674,-9.3436,9.401811351,sitting
1.39E+12,-0.76274,0.62654,-9.3299,9.381969873,sitting
1.39E+12,-0.8036,0.64016,-9.3163,9.372780989,sitting
1.39E+12,-0.77636,0.61292,-9.2891,9.341615737,sitting
1.39E+12,-0.81722,0.6674,-9.2891,9.348831483,sitting
1.39E+12,-0.81722,0.62654,-9.3163,9.37303828,sitting
1.39E+12,-0.8036,0.61292,-9.3844,9.438665544,sitting
1.39E+12,-0.8036,0.65378,-9.3436,9.400854334,sitting
1.39E+12,-0.78998,0.64016,-9.3844,9.439323948,sitting
1.39E+12,-0.78998,0.65378,-9.3436,9.39969987,sitting
1.39E+12,-0.77636,0.64016,-9.3436,9.397627394,sitting
1.39E+12,-0.8036,0.5993,-9.3708,9.424267934,sitting
1.39E+12,-0.77636,0.5993,-9.3708,9.421984291,sitting
1.39E+12,-0.8036,0.64016,-9.3163,9.372780989,sitting
1.39E+12,-0.8036,0.64016,-9.2891,9.345745374,sitting
1.39E+12,-0.83084,0.70826,-9.2891,9.353037268,sitting
1.39E+12,-0.8036,0.6674,-9.4117,9.469492732,sitting
1.39E+12,-0.83084,0.6674,-9.2891,9.350031908,sitting
1.39E+12,-0.78998,0.68102,-9.3436,9.401633773,sitting
1.39E+12,-0.78998,0.68102,-9.2755,9.333957194,sitting
1.39E+12,-0.83084,0.65378,-9.3163,9.37609562,sitting
1.39E+12,-0.77636,0.62654,-9.2891,9.342519255,sitting
1.39E+12,-0.77636,0.58567,-9.3708,9.421127153,sitting
1.39E+12,-0.8036,0.64016,-9.3163,9.372780989,sitting
1.39E+12,-0.76274,0.6674,-9.2755,9.330707118,sitting
1.39E+12,-0.78998,0.62654,-9.3163,9.37070256,sitting
1.39E+12,-0.76274,0.68102,-9.2891,9.345209434,sitting
1.39E+12,-0.8036,0.68102,-9.3299,9.389174363,sitting
1.39E+12,-0.8036,0.65378,-9.3163,9.373721083,sitting
1.39E+12,-0.77636,0.62654,-9.3299,9.383086978,sitting
1.39E+12,-0.76274,0.64016,-9.2618,9.315176669,sitting
1.39E+12,-0.8036,0.6674,-9.3708,9.428843426,sitting
1.39E+12,-0.83084,0.65378,-9.3436,9.40322202,sitting
1.39E+12,-0.77636,0.65378,-9.3163,9.371425123,sitting
1.39E+12,-0.8036,0.62654,-9.3163,9.371860596,sitting
1.39E+12,-0.77636,0.62654,-9.3436,9.396709434,sitting
1.39E+12,-0.78998,0.61292,-9.4117,9.464662499,sitting
1.39E+12,-0.77636,0.64016,-9.3844,9.438193844,sitting
1.39E+12,-0.77636,0.64016,-9.3844,9.438193844,sitting
1.39E+12,-0.76274,0.64016,-9.2891,9.342320694,sitting
1.39E+12,-0.8036,0.65378,-9.2891,9.346688187,sitting
1.39E+12,-0.8036,0.62654,-9.3163,9.371860596,sitting
1.39E+12,-0.8036,0.65378,-9.3436,9.400854334,sitting
1.39E+12,-0.77636,0.6674,-9.2618,9.318213179,sitting
1.39E+12,-0.77636,0.61292,-9.3436,9.395811127,sitting
1.39E+12,-0.7355,0.61292,-9.3163,9.365365816,sitting
1.39E+12,-0.76274,0.6674,-9.3436,9.398407101,sitting
1.39E+12,-0.81722,0.6674,-9.3299,9.389371933,sitting
1.39E+12,-0.83084,0.6674,-9.3844,9.444717107,sitting
1.39E+12,-0.83084,0.64016,-9.2891,9.348127018,sitting
1.39E+12,-0.8036,0.6674,-9.3163,9.37468087,sitting
1.39E+12,-0.81722,0.65378,-9.2891,9.347869042,sitting
1.39E+12,-0.76274,0.69464,-9.3299,9.386763609,sitting
1.39E+12,-0.77636,0.64016,-9.3163,9.370484799,sitting
1.39E+12,-0.78998,0.61292,-9.2891,9.342757523,sitting
1.39E+12,-0.8036,0.62654,-9.3436,9.398999218,sitting
1.39E+12,-0.77636,0.64016,-9.398,9.451716441,sitting
1.39E+12,-0.8036,0.61292,-9.3299,9.384480694,sitting
1.39E+12,-0.8036,0.68102,-9.2891,9.348633056,sitting
1.39E+12,-0.8036,0.65378,-9.3436,9.400854334,sitting
1.39E+12,-0.74912,0.62654,-9.3436,9.394498076,sitting
1.39E+12,-0.81722,0.70826,-9.3436,9.405973725,sitting
1.39E+12,-0.74912,0.70826,-9.3436,9.400301802,sitting
1.39E+12,-0.83084,0.6674,-9.398,9.458230377,sitting
1.39E+12,-0.8036,0.65378,-9.3572,9.414371625,sitting
1.39E+12,-0.81722,0.6674,-9.3163,9.3758582,sitting
1.39E+12,-0.8036,0.61292,-9.3436,9.39810113,sitting
1.39E+12,-0.8036,0.62654,-9.2618,9.31768558,sitting
1.39E+12,-0.8036,0.6674,-9.2891,9.347650749,sitting
1.39E+12,-0.76274,0.62654,-9.3299,9.381969873,sitting
1.39E+12,-0.8036,0.65378,-9.2618,9.319556883,sitting
1.39E+12,-0.83084,0.65378,-9.3299,9.389609012,sitting
1.39E+12,-0.77636,0.64016,-9.3436,9.397627394,sitting
1.39E+12,-0.78998,0.64016,-9.3436,9.398762375,sitting
1.39E+12,-0.78998,0.6674,-9.2482,9.30584195,sitting
1.39E+12,-0.81722,0.6674,-9.2891,9.348831483,sitting
1.39E+12,-0.78998,0.62654,-9.4117,9.465554271,sitting
1.39E+12,-0.8036,0.62654,-9.3436,9.398999218,sitting
1.39E+12,-0.76274,0.65378,-9.3572,9.410971918,sitting
1.39E+12,-0.78998,0.65378,-9.3299,9.386081754,sitting
1.39E+12,-0.76274,0.6674,-9.3163,9.371266764,sitting
1.39E+12,-0.8036,0.64016,-9.3163,9.372780989,sitting
1.39E+12,-0.84446,0.62654,-9.2755,9.334911104,sitting
1.39E+12,-0.83084,0.6674,-9.3436,9.404178796,sitting
1.39E+12,-0.76274,0.64016,-9.3163,9.369366191,sitting
1.39E+12,-0.78998,0.64016,-9.3027,9.358103468,sitting
1.39E+12,-0.77636,0.65378,-9.3163,9.371425123,sitting
1.39E+12,-0.8036,0.64016,-9.3572,9.413435591,sitting
1.39E+12,-0.8036,0.62654,-9.3163,9.371860596,sitting
1.39E+12,-0.78998,0.64016,-9.3027,9.358103468,sitting
1.39E+12,-0.8036,0.6674,-9.3572,9.415327268,sitting
1.39E+12,-0.8036,0.69464,-9.3299,9.39017208,sitting
1.39E+12,-0.76274,0.64016,-9.3436,9.396512017,sitting
1.39E+12,-0.76274,0.64016,-9.3163,9.369366191,sitting
1.39E+12,-0.81722,0.64016,-9.3299,9.387475026,sitting
1.39E+12,-0.81722,0.65378,-9.2891,9.347869042,sitting
1.39E+12,-0.81722,0.6674,-9.3708,9.430013994,sitting
1.39E+12,-0.8036,0.65378,-9.3572,9.414371625,sitting
1.39E+12,-0.76274,0.64016,-9.3163,9.369366191,sitting
1.39E+12,-0.76274,0.61292,-9.2755,9.326968612,sitting
1.39E+12,-0.7355,0.64016,-9.2891,9.340136181,sitting
1.39E+12,-0.78998,0.64016,-9.2891,9.344584102,sitting
1.39E+12,-0.8036,0.65378,-9.3163,9.373721083,sitting
1.39E+12,-0.83084,0.70826,-9.3436,9.407166858,sitting
1.39E+12,-0.77636,0.61292,-9.3163,9.36866327,sitting
1.39E+12,-0.77636,0.68102,-9.2618,9.319198588,sitting
1.39E+12,-0.78998,0.65378,-9.3436,9.39969987,sitting
1.39E+12,-0.83084,0.64016,-9.3027,9.361641267,sitting
1.39E+12,-0.81722,0.62654,-9.2891,9.346003408,sitting
1.39E+12,-0.78998,0.61292,-9.3299,9.383324216,sitting
1.39E+12,-0.76274,0.62654,-9.3436,9.395593948,sitting
1.39E+12,-0.8036,0.64016,-9.2755,9.332227925,sitting
1.39E+12,-0.76274,0.68102,-9.3299,9.385765529,sitting
1.39E+12,-0.76274,0.6674,-9.3708,9.425448939,sitting
1.39E+12,-0.77636,0.65378,-9.3299,9.384945239,sitting
1.39E+12,-0.83084,0.6674,-9.4389,9.498871042,sitting
1.39E+12,-0.81722,0.65378,-9.3163,9.374898533,sitting
1.39E+12,-0.8036,0.65378,-9.3708,9.427889153,sitting
1.39E+12,-0.7355,0.64016,-9.2755,9.326610602,sitting
1.39E+12,-0.8036,0.6674,-9.2891,9.347650749,sitting
1.39E+12,-0.8036,0.64016,-9.3436,9.399916954,sitting
1.39E+12,-0.8036,0.68102,-9.3436,9.402787999,sitting
1.39E+12,-0.74912,0.64016,-9.2891,9.341218572,sitting
1.39E+12,-0.77636,0.64016,-9.3436,9.397627394,sitting
1.39E+12,-0.8036,0.6674,-9.3572,9.415327268,sitting
1.39E+12,-0.83084,0.64016,-9.3163,9.375155765,sitting
1.39E+12,-0.84446,0.69464,-9.3436,9.407364051,sitting
1.39E+12,-0.76274,0.62654,-9.3844,9.43616914,sitting
1.39E+12,-0.81722,0.64016,-9.3027,9.360442332,sitting
1.39E+12,-0.8036,0.65378,-9.3163,9.373721083,sitting
1.39E+12,-0.78998,0.64016,-9.3299,9.385142899,sitting
1.39E+12,-0.8036,0.62654,-9.2891,9.344822317,sitting
1.39E+12,-0.84446,0.5993,-9.3163,9.373671579,sitting
1.39E+12,-0.8036,0.64016,-9.2891,9.345745374,sitting
1.39E+12,-0.84446,0.65378,-9.2755,9.336778954,sitting
1.39E+12,-0.85808,0.61292,-9.3299,9.389302755,sitting
1.39E+12,-0.83084,0.68102,-9.3299,9.391544993,sitting
1.39E+12,-0.77636,0.64016,-9.2891,9.343442539,sitting
1.39E+12,-0.77636,0.6674,-9.4253,9.480740356,sitting
1.39E+12,-0.8036,0.64016,-9.3163,9.372780989,sitting
1.39E+12,-0.78998,0.64016,-9.2891,9.344584102,sitting
1.39E+12,-0.8036,0.62654,-9.3163,9.371860596,sitting
1.39E+12,-0.8036,0.61292,-9.3163,9.370959907,sitting
1.39E+12,-0.76274,0.61292,-9.3299,9.381070155,sitting
1.39E+12,-0.76274,0.65378,-9.3572,9.410971918,sitting
1.39E+12,-0.81722,0.6674,-9.3436,9.402985284,sitting
1.39E+12,-0.81722,0.6674,-9.4117,9.470658276,sitting
1.39E+12,-0.84446,0.65378,-9.2891,9.350289824,sitting
1.39E+12,-0.81722,0.65378,-9.3436,9.402028386,sitting
1.39E+12,-0.81722,0.64016,-9.3436,9.401091124,sitting
1.39E+12,-0.85808,0.6674,-9.3844,9.447152344,sitting
1.39E+12,-0.76274,0.64016,-9.3299,9.382889275,sitting
1.39E+12,-0.78998,0.61292,-9.3163,9.36980176,sitting
1.39E+12,-0.77636,0.64016,-9.2891,9.343442539,sitting
1.39E+12,-0.76274,0.64016,-9.3436,9.396512017,sitting
1.39E+12,-0.8036,0.64016,-9.398,9.453992902,sitting
1.39E+12,-0.83084,0.61292,-9.4525,9.508718225,sitting
1.39E+12,-0.8036,0.6674,-9.3436,9.401811351,sitting
1.39E+12,-0.84446,0.64016,-9.3436,9.403498204,sitting
1.39E+12,-0.8036,0.64016,-9.3436,9.399916954,sitting
1.39E+12,-0.8036,0.61292,-9.2891,9.343919022,sitting
1.39E+12,-0.78998,0.6674,-9.3436,9.400657005,sitting
1.39E+12,-0.84446,0.68102,-9.3572,9.419877535,sitting
1.39E+12,-0.83084,0.64016,-9.3436,9.402284876,sitting
1.39E+12,-0.83084,0.64016,-9.2346,9.29397316,sitting
1.39E+12,-0.76274,0.64016,-9.3027,9.35584333,sitting
1.39E+12,-0.76274,0.64016,-9.3844,9.437083262,sitting
1.39E+12,-0.77636,0.61292,-9.3163,9.36866327,sitting
1.39E+12,-0.77636,0.64016,-9.3163,9.370484799,sitting
1.39E+12,-0.77636,0.6674,-9.3163,9.372385145,sitting
1.39E+12,-0.77636,0.69464,-9.3436,9.401495654,sitting
1.39E+12,-0.77636,0.64016,-9.221,9.275741516,sitting
1.39E+12,-0.77636,0.61292,-9.2482,9.300946673,sitting
1.39E+12,-0.77636,0.65378,-9.3163,9.371425123,sitting
1.39E+12,-0.8036,0.64016,-9.3163,9.372780989,sitting
1.39E+12,-0.76274,0.6674,-9.4117,9.466112822,sitting
1.39E+12,-0.76274,0.7355,-9.3163,9.376362741,sitting
1.39E+12,-0.76274,0.65378,-9.3436,9.397449737,sitting
1.39E+12,-0.78998,0.64016,-9.3299,9.385142899,sitting
1.39E+12,-0.78998,0.68102,-9.3163,9.374502778,sitting
1.39E+12,-0.83084,0.65378,-9.3299,9.389609012,sitting
1.39E+12,-0.7355,0.6674,-9.3163,9.369089001,sitting
1.39E+12,-0.76274,0.61292,-9.3163,9.367544445,sitting
1.39E+12,-0.8036,0.64016,-9.3027,9.359263063,sitting
1.39E+12,-0.78998,0.62654,-9.3436,9.397844526,sitting
1.39E+12,-0.78998,0.68102,-9.3708,9.428666357,sitting
1.39E+12,-0.77636,0.64016,-9.3027,9.356963555,sitting
1.39E+12,-0.77636,0.64016,-9.2891,9.343442539,sitting
1.39E+12,-0.83084,0.65378,-9.3163,9.37609562,sitting
1.39E+12,-0.84446,0.68102,-9.3844,9.446897072,sitting
1.39E+12,-0.8036,0.68102,-9.3299,9.389174363,sitting
1.39E+12,-0.83084,0.6674,-9.2891,9.350031908,sitting
1.39E+12,-0.84446,0.61292,-9.3163,9.374552219,sitting
1.39E+12,-0.8036,0.64016,-9.3844,9.440473566,sitting
1.39E+12,-0.81722,0.70826,-9.398,9.460015051,sitting
1.39E+12,-0.76274,0.62654,-9.3844,9.43616914,sitting
1.39E+12,-0.81722,0.64016,-9.3163,9.373958558,sitting
1.39E+12,-0.77636,0.65378,-9.3299,9.384945239,sitting
1.39E+12,-0.77636,0.61292,-9.3572,9.409335663,sitting
1.39E+12,-0.77636,0.65378,-9.3436,9.398565002,sitting
1.39E+12,-0.74912,0.6674,-9.3163,9.370168047,sitting
1.39E+12,-0.77636,0.69464,-9.3163,9.374364259,sitting
1.39E+12,-0.8036,0.69464,-9.2755,9.336123282,sitting
1.39E+12,-0.81722,0.65378,-9.3163,9.374898533,sitting
1.39E+12,-0.81722,0.65378,-9.3163,9.374898533,sitting
1.39E+12,-0.78998,0.64016,-9.3436,9.398762375,sitting
1.39E+12,-0.78998,0.6674,-9.1801,9.238166873,sitting
1.39E+12,-0.7355,0.65378,-9.3027,9.354603991,sitting
1.39E+12,-0.81722,0.65378,-9.3027,9.361383664,sitting
1.39E+12,-0.76274,0.64016,-9.2891,9.342320694,sitting
1.39E+12,-0.8036,0.5993,-9.3708,9.424267934,sitting
1.39E+12,-0.76274,0.64016,-9.3299,9.382889275,sitting
1.39E+12,-0.76274,0.68102,-9.3163,9.372246595,sitting
1.39E+12,-0.7355,0.62654,-9.3163,9.366267043,sitting
1.39E+12,-0.76274,0.6674,-9.2618,9.317088296,sitting
1.39E+12,-0.8036,0.6674,-9.3436,9.401811351,sitting
1.39E+12,-0.76274,0.5993,-9.3844,9.434399618,sitting
1.39E+12,-0.76274,0.65378,-9.3299,9.383828356,sitting
1.39E+12,-0.8036,0.64016,-9.2891,9.345745374,sitting
1.39E+12,-0.76274,0.64016,-9.3436,9.396512017,sitting
1.39E+12,-0.83084,0.62654,-9.3027,9.360719778,sitting
1.39E+12,-0.76274,0.64016,-9.3299,9.382889275,sitting
1.39E+12,-0.76274,0.64016,-9.3027,9.35584333,sitting
1.39E+12,-0.8036,0.6674,-9.2755,9.334136059,sitting
1.39E+12,-0.78998,0.6674,-9.2891,9.346489714,sitting
1.39E+12,-0.81722,0.65378,-9.3163,9.374898533,sitting
1.39E+12,-0.8036,0.65378,-9.3436,9.400854334,sitting
1.39E+12,-0.83084,0.61292,-9.2891,9.346301132,sitting
1.39E+12,-0.81722,0.64016,-9.3299,9.387475026,sitting
1.39E+12,-0.77636,0.64016,-9.4117,9.465338693,sitting
1.39E+12,-0.8036,0.65378,-9.4117,9.468542556,sitting
1.39E+12,-0.77636,0.65378,-9.3708,9.425606388,sitting
1.39E+12,-0.74912,0.68102,-9.3844,9.438852281,sitting
1.39E+12,-0.76274,0.65378,-9.2482,9.302601993,sitting
1.39E+12,-0.77636,0.64016,-9.3163,9.370484799,sitting
1.39E+12,-0.78998,0.65378,-9.2891,9.345527032,sitting
1.39E+12,-0.78998,0.65378,-9.3163,9.372563277,sitting
1.39E+12,-0.77636,0.61292,-9.3163,9.36866327,sitting
1.39E+12,-0.8036,0.64016,-9.2482,9.305094359,sitting
1.39E+12,-0.76274,0.64016,-9.3572,9.410035546,sitting
1.39E+12,-0.77636,0.64016,-9.3436,9.397627394,sitting
